sender	recipient	total
015017	017496	0.111111111111
015017	022766	0.111111111111
015017	025587	0.111111111111
015017	025593	0.111111111111
015017	038905	0.111111111111
019264	010381	0.111111111111
019264	005851	0.111111111111
015045	000622	0.111111111111
015045	003870	0.111111111111
021873	020347	0.111111111111
026232	035447	0.111111111111
024815	000713	0.111111111111
007018	027007	0.111111111111
032199	023546	0.111111111111
032199	032199	0.111111111111
032208	004294	0.111111111111
032208	005412	0.111111111111
006190	027824	0.111111111111
021561	010713	0.111111111111
035112	039612	0.111111111111
021561	017008	0.111111111111
021561	023141	0.111111111111
021561	036731	0.111111111111
030893	000244	0.111111111111
007018	034036	0.111111111111
021836	016313	0.111111111111
033196	011881	0.111111111111
029098	003245	0.111111111111
035112	032683	0.111111111111
030893	003130	0.111111111111
032208	006394	0.111111111111
033196	010168	0.111111111111
030893	012476	0.111111111111
033196	008792	0.111111111111
033196	006637	0.111111111111
021836	007766	0.111111111111
021836	009043	0.111111111111
032199	019964	0.111111111111
032199	017408	0.111111111111
032199	017233	0.111111111111
032199	014386	0.111111111111
007018	007541	0.111111111111
007018	009531	0.111111111111
033196	034932	0.111111111111
033196	033196	0.111111111111
021561	001840	0.111111111111
021561	002421	0.111111111111
021561	006393	0.111111111111
021561	007506	0.111111111111
007018	010188	0.111111111111
007018	010562	0.111111111111
033196	032157	0.111111111111
029926	030579	0.111111111111
007018	012755	0.111111111111
006190	025702	0.111111111111
029053	005767	0.111111111111
006190	025762	0.111111111111
029926	011935	0.111111111111
029926	004878	0.111111111111
033196	019481	0.111111111111
007018	025212	0.111111111111
029926	001736	0.111111111111
032199	003245	0.111111111111
032199	006146	0.111111111111
021836	009175	0.111111111111
021836	021836	0.111111111111
029105	031493	0.111111111111
025291	031632	0.111111111111
030893	037900	0.111111111111
025291	030918	0.111111111111
021873	034565	0.111111111111
021873	038181	0.111111111111
032208	033450	0.111111111111
005532	033402	0.111111111111
005532	026811	0.111111111111
035112	015459	0.111111111111
005532	025979	0.111111111111
005532	025808	0.111111111111
005532	025236	0.111111111111
025291	031740	0.111111111111
021836	023167	0.111111111111
035112	014197	0.111111111111
005532	022199	0.111111111111
005532	016106	0.111111111111
035112	011410	0.111111111111
035112	011238	0.111111111111
025291	036195	0.111111111111
035112	004015	0.111111111111
035112	002125	0.111111111111
005532	005532	0.111111111111
029105	024252	0.111111111111
007731	038920	0.111111111111
030893	036926	0.111111111111
032208	029152	0.111111111111
025291	028565	0.111111111111
025291	025973	0.111111111111
021836	026883	0.111111111111
021836	030066	0.111111111111
021836	032804	0.111111111111
021873	000503	0.111111111111
030893	016233	0.111111111111
029098	010924	0.111111111111
021873	009291	0.111111111111
033196	002136	0.111111111111
029098	014866	0.111111111111
029098	017408	0.111111111111
029098	019717	0.111111111111
029098	019964	0.111111111111
030893	018250	0.111111111111
021873	013345	0.111111111111
032208	008232	0.111111111111
025291	013005	0.111111111111
035112	023258	0.111111111111
025291	015779	0.111111111111
021873	020817	0.111111111111
029098	023736	0.111111111111
032208	028385	0.111111111111
030893	027733	0.111111111111
025291	024663	0.111111111111
007018	001462	0.111111111111
006190	016299	0.111111111111
032810	027665	0.111111111111
021074	013634	0.111111111111
030790	034018	0.111111111111
029999	009575	0.111111111111
029999	000069	0.111111111111
029995	035067	0.111111111111
029995	033038	0.111111111111
029995	026714	0.111111111111
029995	022978	0.111111111111
029995	014231	0.111111111111
029995	007758	0.111111111111
021074	000618	0.111111111111
021074	002349	0.111111111111
021074	017854	0.111111111111
035185	014493	0.111111111111
021074	018677	0.111111111111
021074	020069	0.111111111111
021074	020709	0.111111111111
021074	020710	0.111111111111
021074	025778	0.111111111111
029995	005188	0.111111111111
035267	033958	0.111111111111
035267	030825	0.111111111111
035267	027765	0.111111111111
035267	019989	0.111111111111
029995	003136	0.111111111111
030790	024525	0.111111111111
006404	008612	0.111111111111
006404	008810	0.111111111111
006404	023157	0.111111111111
032381	029590	0.111111111111
032773	003963	0.111111111111
032773	005709	0.111111111111
032773	013331	0.111111111111
020812	005963	0.111111111111
020812	013682	0.111111111111
020812	014270	0.111111111111
020812	018662	0.111111111111
020812	024740	0.111111111111
020812	026293	0.111111111111
020812	030180	0.111111111111
020812	035836	0.111111111111
020812	037565	0.111111111111
035396	038444	0.111111111111
035396	030896	0.111111111111
032381	008910	0.111111111111
035396	015220	0.111111111111
035396	013346	0.111111111111
032381	014155	0.111111111111
035396	008394	0.111111111111
006404	036771	0.111111111111
006404	032208	0.111111111111
006404	027076	0.111111111111
029995	001221	0.111111111111
035267	010013	0.111111111111
006404	006404	0.111111111111
004815	031459	0.111111111111
001785	034269	0.111111111111
006366	013329	0.111111111111
006366	010658	0.111111111111
006366	004602	0.111111111111
006366	004353	0.111111111111
006366	002305	0.111111111111
025229	012331	0.111111111111
004998	004422	0.111111111111
004998	004658	0.111111111111
032810	018662	0.111111111111
032810	024259	0.111111111111
004998	028975	0.111111111111
004815	023574	0.111111111111
006190	009107	0.111111111111
006190	011585	0.111111111111
035185	039006	0.111111111111
035185	036937	0.111111111111
035185	035185	0.111111111111
035185	030715	0.111111111111
035185	030084	0.111111111111
035185	028430	0.111111111111
035185	024058	0.111111111111
035185	019083	0.111111111111
006366	024199	0.111111111111
006366	032547	0.111111111111
032773	017373	0.111111111111
004815	032078	0.111111111111
032773	023361	0.111111111111
031888	015843	0.111111111111
032773	025282	0.111111111111
001785	015957	0.111111111111
001785	018233	0.111111111111
001785	020640	0.111111111111
032773	032773	0.111111111111
032773	037149	0.111111111111
032381	025989	0.111111111111
031411	015092	0.111111111111
004901	029363	0.111111111111
003614	005059	0.111111111111
004901	020455	0.111111111111
003614	007006	0.111111111111
003614	012644	0.111111111111
004901	013212	0.111111111111
004901	010788	0.111111111111
004901	010137	0.111111111111
004901	005999	0.111111111111
004901	005938	0.111111111111
003614	032069	0.111111111111
003614	038202	0.111111111111
006366	035771	0.111111111111
007731	034631	0.111111111111
007731	030894	0.111111111111
032381	031410	0.111111111111
031100	008834	0.111111111111
002375	016687	0.111111111111
002375	008814	0.111111111111
031100	029834	0.111111111111
031100	029551	0.111111111111
022937	031930	0.111111111111
022937	033352	0.111111111111
031100	020774	0.111111111111
002375	003534	0.111111111111
031100	020325	0.111111111111
031100	014946	0.111111111111
022947	004261	0.111111111111
022947	004349	0.111111111111
031083	011917	0.111111111111
031100	000335	0.111111111111
022947	008646	0.111111111111
031083	039095	0.111111111111
031083	034382	0.111111111111
002375	003112	0.111111111111
022947	016041	0.111111111111
031083	033448	0.111111111111
022947	019548	0.111111111111
022947	021386	0.111111111111
029419	033467	0.111111111111
031083	031083	0.111111111111
002375	021130	0.111111111111
022937	018871	0.111111111111
002375	029864	0.111111111111
002375	038491	0.111111111111
029455	032379	0.111111111111
022698	031647	0.111111111111
031663	003787	0.111111111111
022698	034087	0.111111111111
022698	035298	0.111111111111
022698	035793	0.111111111111
031663	034878	0.111111111111
031663	038649	0.111111111111
031105	004652	0.111111111111
034701	024394	0.111111111111
032232	038968	0.111111111111
032232	033530	0.111111111111
031100	039297	0.111111111111
031100	039238	0.111111111111
029455	027059	0.111111111111
029455	016328	0.111111111111
029455	015756	0.111111111111
029455	008314	0.111111111111
029455	000906	0.111111111111
022937	000370	0.111111111111
022937	002534	0.111111111111
022937	013257	0.111111111111
002375	039185	0.111111111111
031083	019581	0.111111111111
022947	032020	0.111111111111
007731	025906	0.111111111111
029320	033075	0.111111111111
029419	001059	0.111111111111
029387	028754	0.111111111111
031050	008189	0.111111111111
029387	015871	0.111111111111
029387	006776	0.111111111111
029320	004960	0.111111111111
029387	003115	0.111111111111
031050	011714	0.111111111111
031050	015820	0.111111111111
031050	018263	0.111111111111
031050	027995	0.111111111111
029320	030392	0.111111111111
029419	033459	0.111111111111
029320	027659	0.111111111111
029320	020172	0.111111111111
031050	037528	0.111111111111
023129	020501	0.111111111111
031050	039044	0.111111111111
029320	015346	0.111111111111
029320	013481	0.111111111111
029320	011085	0.111111111111
031055	002324	0.111111111111
031055	002511	0.111111111111
031055	007812	0.111111111111
031050	002353	0.111111111111
029419	001457	0.111111111111
025605	004517	0.111111111111
025605	008824	0.111111111111
029419	032474	0.111111111111
029419	031183	0.111111111111
002375	001190	0.111111111111
022947	036240	0.111111111111
031083	011357	0.111111111111
025605	036916	0.111111111111
025605	031984	0.111111111111
031083	004113	0.111111111111
025605	029571	0.111111111111
029419	025374	0.111111111111
029419	022118	0.111111111111
029419	019582	0.111111111111
029419	012589	0.111111111111
029419	010742	0.111111111111
025605	021220	0.111111111111
029419	007140	0.111111111111
034442	019397	0.111111111111
031083	000002	0.111111111111
029419	006410	0.111111111111
029419	001883	0.111111111111
025605	019970	0.111111111111
025605	011326	0.111111111111
025605	011165	0.111111111111
022698	018122	0.111111111111
031105	012879	0.111111111111
029455	033119	0.111111111111
029744	014842	0.111111111111
032232	007863	0.111111111111
025814	036285	0.111111111111
025814	036096	0.111111111111
025814	030496	0.111111111111
029744	026321	0.111111111111
029744	020801	0.111111111111
025814	028496	0.111111111111
005248	039238	0.111111111111
029744	020524	0.111111111111
026746	024461	0.111111111111
029744	018096	0.111111111111
029744	013764	0.111111111111
031105	014221	0.111111111111
029744	012002	0.111111111111
029744	010266	0.111111111111
025814	016338	0.111111111111
029744	007120	0.111111111111
025814	013585	0.111111111111
025814	012313	0.111111111111
023620	009697	0.111111111111
026746	025194	0.111111111111
022444	021957	0.111111111111
005248	029834	0.111111111111
022444	028069	0.111111111111
022288	036644	0.111111111111
022288	036439	0.111111111111
022288	017321	0.111111111111
022288	016818	0.111111111111
005532	000580	0.111111111111
029809	039082	0.111111111111
029809	029809	0.111111111111
029809	023103	0.111111111111
007731	022380	0.111111111111
029809	017834	0.111111111111
029809	013402	0.111111111111
029809	009207	0.111111111111
026746	002091	0.111111111111
005248	039297	0.111111111111
023620	027692	0.111111111111
032232	007838	0.111111111111
007731	021150	0.111111111111
007731	020658	0.111111111111
007731	012281	0.111111111111
026746	016936	0.111111111111
026746	021258	0.111111111111
007731	009812	0.111111111111
022288	004177	0.111111111111
022288	005074	0.111111111111
022288	008208	0.111111111111
022288	010111	0.111111111111
022288	015486	0.111111111111
022444	029232	0.111111111111
022444	030445	0.111111111111
026746	030725	0.111111111111
023472	009213	0.111111111111
031105	032149	0.111111111111
031105	031061	0.111111111111
031105	030222	0.111111111111
031105	029138	0.111111111111
031105	029036	0.111111111111
032232	012331	0.111111111111
025778	021074	0.111111111111
032232	013761	0.111111111111
025778	020710	0.111111111111
032232	020779	0.111111111111
025778	020709	0.111111111111
025778	020069	0.111111111111
025778	018677	0.111111111111
025778	017854	0.111111111111
025778	013634	0.111111111111
025778	002349	0.111111111111
031105	025311	0.111111111111
025778	000618	0.111111111111
005248	000335	0.111111111111
029455	033185	0.111111111111
022698	000816	0.111111111111
022698	008609	0.111111111111
022698	015457	0.111111111111
023472	000843	0.111111111111
023472	017233	0.111111111111
023620	002992	0.111111111111
023472	019888	0.111111111111
023620	002966	0.111111111111
033064	038525	0.111111111111
033064	038422	0.111111111111
033064	029880	0.111111111111
033064	029146	0.111111111111
005248	029551	0.111111111111
033064	023118	0.111111111111
032017	027085	0.111111111111
033064	017689	0.111111111111
033064	015966	0.111111111111
033064	004192	0.111111111111
033064	002660	0.111111111111
023472	036130	0.111111111111
025814	000171	0.111111111111
005248	020774	0.111111111111
005248	020325	0.111111111111
005248	014946	0.111111111111
005248	008834	0.111111111111
024801	026237	0.111111111111
023472	035076	0.111111111111
023472	029473	0.111111111111
023472	023472	0.111111111111
023472	022278	0.111111111111
006073	031352	0.111111111111
006366	018319	0.111111111111
026151	006445	0.111111111111
005956	028863	0.111111111111
033603	038976	0.111111111111
028578	021966	0.111111111111
028578	025380	0.111111111111
027589	001647	0.111111111111
005956	023729	0.111111111111
028578	025784	0.111111111111
028578	032364	0.111111111111
027589	003403	0.111111111111
005956	028065	0.111111111111
027589	003700	0.111111111111
035743	033747	0.111111111111
035743	024910	0.111111111111
035743	014320	0.111111111111
004046	010163	0.111111111111
035743	013271	0.111111111111
035743	012246	0.111111111111
035743	006484	0.111111111111
035743	005333	0.111111111111
027589	005247	0.111111111111
035743	003413	0.111111111111
028578	038847	0.111111111111
027589	010372	0.111111111111
030390	019176	0.111111111111
004046	015378	0.111111111111
027589	015186	0.111111111111
027589	028322	0.111111111111
033603	038596	0.111111111111
033603	017942	0.111111111111
033603	016312	0.111111111111
033603	014562	0.111111111111
032381	001155	0.111111111111
030492	019877	0.111111111111
030492	021270	0.111111111111
035803	006036	0.111111111111
033587	017233	0.111111111111
020402	001020	0.111111111111
020402	012533	0.111111111111
020402	017800	0.111111111111
020402	020559	0.111111111111
020402	023072	0.111111111111
020402	024853	0.111111111111
033587	017408	0.111111111111
032381	002472	0.111111111111
033587	019964	0.111111111111
033587	023546	0.111111111111
020402	035226	0.111111111111
020402	036968	0.111111111111
033603	000030	0.111111111111
033603	004842	0.111111111111
030492	024898	0.111111111111
030492	029017	0.111111111111
030492	031982	0.111111111111
030492	034457	0.111111111111
033603	008412	0.111111111111
005883	024623	0.111111111111
027589	028994	0.111111111111
005956	028897	0.111111111111
005883	008560	0.111111111111
024379	023666	0.111111111111
028540	021694	0.111111111111
028540	005748	0.111111111111
026232	033150	0.111111111111
033728	021032	0.111111111111
026232	026351	0.111111111111
026232	026232	0.111111111111
020559	031432	0.111111111111
024379	028123	0.111111111111
024379	027695	0.111111111111
026232	024429	0.111111111111
026232	017407	0.111111111111
026232	001960	0.111111111111
024379	020859	0.111111111111
005956	033769	0.111111111111
005883	021430	0.111111111111
020589	012862	0.111111111111
024379	018487	0.111111111111
027692	000171	0.111111111111
027692	005708	0.111111111111
020589	018407	0.111111111111
027692	008539	0.111111111111
027692	015569	0.111111111111
020589	036806	0.111111111111
020589	038448	0.111111111111
027692	028608	0.111111111111
027692	030496	0.111111111111
028540	028373	0.111111111111
026232	034934	0.111111111111
026232	035137	0.111111111111
028540	028975	0.111111111111
032590	008919	0.111111111111
031469	013856	0.111111111111
032590	013599	0.111111111111
004965	033848	0.111111111111
004965	008406	0.111111111111
033690	007445	0.111111111111
033690	009471	0.111111111111
033690	016802	0.111111111111
